시도명,센터명,소재지,전화번호,홈페이지,위도,경도,유형,비고
부산,류정신건강의학과 의원,부산광역시 사하구 낙동대로 447 6층 (하단동),,https://www.goodhosrank.com/hospital/hospital_detail.php?uid=81163,35.1048305548336,128.969511128231,정신건강센터,
제주,류정신건강의학과의원,제주특별자치도 제주시 건주로 22 3층 (삼양이동),,https://www.e-gen.or.kr/egen/get_holiday_medical_detail.do?jsonSearchCondition=%7B%22emogcode%22%3A%22A2900979%22%2C%22lat%22%3A%2233.5019%22%2C%22lon%22%3A%22126.523%22%2C%22fromAddress%22%3A%22%22%2C%22emergencyViewYn%22%3A%22N%22%7D,33.5175149870554,126.580463315578,정신건강센터,
전북,류정신건강의학과의원,전라북도 익산시 중앙로 6 (중앙동1가),,https://www.goodhosrank.com/hospital/hospital_detail.php?uid=81163,35.9396501848617,126.947575668555,정신건강센터,
경북,류정신건강의학과의원,경상북도 영천시 완산로 46 3층 (완산동),,http://medinavi.co.kr/hospital/JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz.html,35.9641217875788,128.939236581933,정신건강센터,
서울,류한욱정신과의원,"서울특별시 강남구 학동로 342 (논현동, 301, 301-1호)",,https://www.modoodoc.com/hospital/6317/%EB%A5%98%ED%95%9C%EC%9A%B1%EC%A0%95%EC%8B%A0%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EA%B0%95%EB%82%A8%EA%B5%AC-%EB%85%BC%ED%98%84%EB%8F%99/,37.5167560126387,127.040841265738,정신건강센터,
서울,리본병원,"서울특별시 구로구 경인로 393-7 일이삼전자타운 5,6,7층 (고척동)",,https://www.hidoc.co.kr/find/result/view/H0000161702,37.4974421887122,126.86304887653,정신건강센터,
인천,리앤리,인천광역시 연수구 한나루로 186번길 54,,https://www.114.co.kr/search/detail?comp_id=914756&comp_tp_cd=INT&upjong_cd=861219,37.4246622159884,126.657829705862,정신건강센터,
부산,리앤박정신건강의학과의원,"부산광역시 연제구 중앙대로 1114 (연산동, 4층 일부)",,http://www.stressnono.com/,35.1870352559607,129.081674473474,정신건강센터,
부산,리즈정신건강의학과의원,"부산광역시 남구 수영로 182-1 (대연동, 리즈메디칼4층)",,https://119.busan.go.kr/diagnosis01/view?code1=B0010038&code2=D001,35.1345803160536,129.086561522525,정신건강센터,
서울,리커버리하우스,"서울특별시 관악구 남부순환로172길 116(신림동), 2층",,www.1wool.or.kr,37.4821837457801,126.919458164268,정신건강센터,
서울,마곡정신건강의학과의원,서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워Ⅰ 4층 401호 (마곡동),,http://www.magok-mind.com/,37.5680581740122,126.825960812712,정신건강센터,
서울,마나스정신건강의학과의원,"서울특별시 관악구 장군봉1길 56 3층 (봉천동, 우형빌딩)",,https://blog.naver.com/manasclinic,37.4814092068578,126.943105937162,정신건강센터,
경기,마리정신과의원,"경기도 하남시 신장로 156 407호 (덕풍동, 하남프라자)",,https://my-doctor.io/hospital/detail?hospital_id=11293,37.5399258139391,127.201939866363,정신건강센터,
경기,마마라 정신건강의학과 의원,"경기도 수원시 팔달구 아주로 3 3층 (우만동, 대학빌딩 3층 일부(301호))",,https://www.modoodoc.com/hospital/26486/%EB%A7%88%EB%A7%88%EB%9D%BC%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%84%B1%EB%82%A8%EB%8F%99,37.2751202264477,127.043825034923,정신건강센터,
경기,마마라정신건강의학과의원,경기도 성남시 중원구 성남대로 1144 3층 (성남동),,https://www.modoodoc.com/hospital/26486/%EB%A7%88%EB%A7%88%EB%9D%BC%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%84%B1%EB%82%A8%EB%8F%99,37.4318475450778,127.129573588389,정신건강센터,
경남,마산정신요양원,경상남도 창원시 마산합포구 진북면 진북산업로622-60,,www.msmental.or.kr,35.1684420099009,128.473660819562,정신건강센터,
경북,마야정신요양원,경상북도 영천시 북안면 내서로 55-24,,maya88.co.kr,35.9100442635905,129.016331040713,정신건강센터,
전북,마음건강,전라북도 전주시 완산구 권삼득로 40 (1층),,http://www.mhwc.or.kr,35.8258669366244,127.148574085359,정신건강센터,
전북,마음건강복지관,전라북도 전주시 완산구 물왕멀2길 20-29 (2~5층),,http://www.mhwc.or.kr,35.8268249337797,127.149551961094,정신건강센터,
전북,마음건강회복홈,전라북도 전주시 완산구 물왕멀2길 25,,http://www.mhwc.or.kr,35.8272982603821,127.148691958955,정신건강센터,
전북,마음건강힐링홈,전라북도 전주시 완산구 물왕멀2길 20-17,,http://www.mhwc.or.kr,35.8268581315406,127.149164021812,정신건강센터,
서울,마음공간정신건강의학과의원,서울특별시 종로구 세종대로 159 9층 (세종로),,https://ayo.pe.kr/hospital/detail/JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,37.5706048802754,126.976341183145,정신건강센터,
경기,마음공감정신건강의학과의원,"경기도 고양시 덕양구 화정로 53 303호 (화정동, 새롬프라자)",,https://www.modoodoc.com/hospital/25152/the%EA%B3%B5%EA%B0%90-%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%A1%B0%EC%9B%90%EB%8F%99,37.6352259858346,126.8318883939,정신건강센터,
경기,마음과마음정신건강의학과의원,"경기도 시흥시 정왕대로 230 4층 405호 (정왕동, 제일프라자)",,https://www.hidoc.co.kr/find/result/view/H0000161900,37.344967088786,126.738508432833,정신건강센터,
서울,마음과마음정신건강의학과의원,서울특별시 서초구 강남대로39길 6-21 2층 (서초동),,https://www.modoodoc.com/hospital/6434/%EB%A7%88%EC%9D%8C%EA%B3%BC%EB%A7%88%EC%9D%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,37.4869802518396,127.031907220639,정신건강센터,
서울,마음과마음정신건강의학과의원,"서울특별시 동대문구 고산자로 399 304호, 305호 (용두동)",,https://www.modoodoc.com/hospital/6434/%EB%A7%88%EC%9D%8C%EA%B3%BC%EB%A7%88%EC%9D%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,37.5752762915537,127.037769621436,정신건강센터,
대구,마음과마음정신건강의학과의원,대구광역시 수성구 달구벌대로 2295 5층 (수성동4가),,https://www.modoodoc.com/hospital/42910/%EB%A7%88%EC%9D%8C%EA%B3%BC%EB%A7%88%EC%9D%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EB%8C%80%EA%B5%AC-%EC%88%98%EC%84%B1%EB%8F%994%EA%B0%80,35.8600898208674,128.613590017933,정신건강센터,
서울,마음과마음정신건강의학과의원,서울 동대문구 고산자로 399,,https://newmind.co.kr/,37.5752588066166,127.037787272324,정신건강센터,
경기,마음과마음정신과의원,"경기도 용인시 수지구 문정로 13 6층 (풍덕천동, 중수프라자)",,https://newmind.co.kr/,37.3219807659413,127.096039653152,정신건강센터,
서울,마음과마음정신과의원,서울특별시 구로구 도림로 65 한정빌딩 2층 (구로동),,https://newmind.co.kr/,37.4893828291582,126.890871429168,정신건강센터,
인천,마음과마음정신과의원,"인천광역시 연수구 청능대로 103 3층 (연수동, 비와이씨빌딩)",,https://newmind.co.kr/,37.4136398589124,126.676265309386,정신건강센터,
경기,마음과마음정신과의원,"경기도 고양시 일산서구 중앙로 1426 511호 (주엽동, 일송노블레스)",,https://newmind.co.kr/,37.6702585946513,126.761931356609,정신건강센터,
서울,마음과사람정신건강의학과의원,서울특별시 마포구 마포대로 53 마포트라팰리스 C동 206호 (도화동),,https://www.youthdgmhc.or.kr/sub.php?menukey=23,37.5414321628548,126.947054064308,정신건강센터,
서울,마음과정신건강의학과의원,"서울특별시 강서구 화곡로 161 3층 303호 (화곡동, 대성빌딩)",,https://newmind.co.kr/,37.5418323076538,126.839166396503,정신건강센터,
광주,마음나눔 정신건강의학과의원,"광주광역시 남구 제석로 110 5층 (봉선동, 메가시티)",,https://www.seogu.gwangju.kr/menu.es?mid=b40502000000,35.1242069799219,126.907539903228,정신건강센터,
서울,마음누리정신건강의학과의원,서울특별시 동작구 동작대로 7 5층 (사당동),,https://theshipnorthwest.tistory.com/entry/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C-%EB%8F%99%EC%9E%91%EA%B5%AC%EB%A7%88%EC%9D%8C%EB%88%84%EB%A6%AC%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90,37.4771694430928,126.981116953781,정신건강센터,
서울,마음누리정신과의원,서울 관악구 봉천로 608,,https://www.onmaum.com:4447/intro/find01/hospital/501,37.4757889044747,126.964594021484,정신건강센터,
경기,마음똑똑정신건강의학과의원,경기도 수원시 영통구 중부대로 266-1 2층 (매탄동),,https://www.modoodoc.com/hospital/26507/%EB%A7%88%EC%9D%8C%EB%98%91%EB%98%91%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EB%A7%A4%ED%83%84%EB%8F%99,37.2741670782895,127.044860776143,정신건강센터,
서울,마음무늬정신건강의학과의원,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포한강2차푸르지오)",,https://www.e-gen.or.kr/egen/get_holiday_medical_detail.do?jsonSearchCondition=%7B%22emogcode%22%3A%22A1120855%22%2C%22lat%22%3A%22%22%2C%22lon%22%3A%22%22%2C%22fromAddress%22%3A%22%22%2C%22emergencyViewYn%22%3A%22Y%22%2C%22loca%22%3A%2211%22%2C%22emogdstr%22%3A%221113%22%2C%22addrhosp%22%3A%22%ED%95%A9%EC%A0%95%EB%8F%99%22%2C%22emogemdv%22%3A%22%22%2C%22trtPrtCod%22%3A%22%22%2C%22holiday%22%3A%221103_6%22%2C%22sidoCode%22%3A%2211%22%2C%22checkToday%22%3A%22%22%2C%22displaysize%22%3A%2210%22%2C%22emogdesc%22%3A%22%22%2C%22gugunCode%22%3A%22440%22%2C%22currentPageNum%22%3A%221%22%2C%22hospitalY%22%3A%22Y%22%2C%22pharmacyY%22%3A%22%22%7D,37.5510079695241,126.91164899787,정신건강센터,
경기,마음미소정신건강의학과의원,경기도 고양시 일산동구 정발산로 38 장항동이스턴시티 207호 (장항동),,https://www.modoodoc.com/hospital/26509/%EB%A7%88%EC%9D%8C%EB%AF%B8%EC%86%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%9E%A5%ED%95%AD%EB%8F%99,37.6567152545134,126.773131388502,정신건강센터,
경기,마음미소정신건강의학과의원,경기도 부천시 부천로29번길 7 부천메디컬프라자 주건축물 1동 302호 (심곡동),,https://www.modoodoc.com/hospital/26509/%EB%A7%88%EC%9D%8C%EB%AF%B8%EC%86%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%9E%A5%ED%95%AD%EB%8F%99,37.4868906594052,126.782979844961,정신건강센터,
서울,마음벗김종범정신과의원,서울특별시 강북구 도봉로 329 5층 (수유동),,https://ddocdoc.com/hospital/57171f12e207df2709f1bdd5,37.6375531926438,127.024701635067,정신건강센터,
경기,마음본정신건강의학과의원,경기도 화성시 동탄순환대로 127-17 우성메디피아 408호 (산척동),,https://www.modoodoc.com/hospital/26510/%EB%A7%88%EC%9D%8C%EB%B3%B8%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%86%A1%EB%8F%99,37.1670008890757,127.107267851171,정신건강센터,
서울,마음봄정신건강의학과의원,서울특별시 동작구 상도로 247 4층 (상도동),,https://www.modoodoc.com/hospital/32132/%EB%A7%88%EC%9D%8C%EB%B4%84%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EC%9E%91%EA%B5%AC,37.5050659018089,126.946257427011,정신건강센터,
서울,마음빛정신건강의학과의원,서울 강남구 삼성로 155,,https://www.samsungbitclinic.com/,37.4938291471177,127.062940500738,정신건강센터,
전북,마음사랑의집,전라북도 정읍시 수성택지3길 28,,www.maumsarangzip.com,35.5789115105665,126.857647455894,정신건강센터,
전북,마음사랑정신건강의학과의원,"전라북도 익산시 무왕로 1114 3층 (어양동, 정암빌딩)",,http://www.maeumsarang.co.kr/,35.9583663984552,126.980515026944,정신건강센터,
서울,마음사랑정신건강의학과의원,서울특별시 마포구 신촌로16길 4 3층 (노고산동),,https://www.modoodoc.com/hospital/8195/%EC%84%B1%EB%AA%A8%EB%A7%88%EC%9D%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%A4%91%EB%9E%91%EA%B5%AC-%EB%AC%B5%EB%8F%99,37.5555058566542,126.934817077565,정신건강센터,
강원,마음사랑정신건강의학과의원,강원도 원주시 평원로 62 (평원동),,http://www.maeumsarang.co.kr/,37.3512146167112,127.950902282614,정신건강센터,
대전,마음사랑정신건강의학과의원,대전광역시 서구 둔산로 134 302호 (둔산동),,https://www.114.co.kr/search/detail?comp_id=3619127&comp_tp_cd=TEL&upjong_cd=861237,36.3509947719877,127.388659263615,정신건강센터,
서울,마음샘정신건강의학과의원,"서울특별시 서초구 서초대로 302 502호 (서초동, 교대역인앤인오피스)",,http://kidmind.co.kr/,37.4937188583914,127.014695217773,정신건강센터,
경기,마음샘정신재활센터,경기도 수원시 장안구 경수대로 754번길 26-17,,ikpr.or.kr,37.2915760034361,127.023973550781,정신건강센터,
경기,마음셈정신건강의학과의원,경기도 부천시 부일로 203 상동스카이뷰자이 204호 일부 (상동),,https://www.modoodoc.com/hospital/26566/%EB%A7%98%ED%8E%B8%ED%95%9C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%83%81%EB%8F%99,37.4891121708191,126.752454121303,정신건강센터,
대구,마음숲정신건강의학과의원,대구광역시 수성구 달구벌대로 3261 5층 (신매동),,https://www.youthdgmhc.or.kr/sub.php?menukey=23,35.8379443453792,128.712984656498,정신건강센터,
서울,마음쉼정신건강의학과의원,서울특별시 강남구 강남대로 238 스카이쏠라빌딩 10층 (도곡동),,https://www.modoodoc.com/hospital/9266/%EC%97%AC%EC%9D%98%EB%8F%84%EC%89%BC%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%97%AC%EC%9D%98%EB%8F%84%EB%8F%99,37.4849665053325,127.034757121285,정신건강센터,
경기,마음아안녕정신건강의학과의원,경기도 화성시 동탄대로 495 동탄역리치안 406호 (오산동),,https://www.modoodoc.com/hospital/26519/%EB%A7%88%EC%9D%8C%EC%95%84%EC%95%88%EB%85%95%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EC%98%A4%EC%82%B0%EB%8F%99,37.1979517309026,127.098239696428,정신건강센터,
서울,마음안정신건강의학과의원,서울특별시 강동구 올림픽로 651 6층 (천호동),,https://theshipnorthwest.tistory.com/entry/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C-%EA%B0%95%EB%B6%81%EA%B5%AC%EA%B0%99%EC%9D%80%EB%A7%88%EC%9D%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90,37.5397559555383,127.123313958545,정신건강센터,
충남,마음애병원,"충청남도 천안시 서북구 서부8길 29, 2층",,www.cancenter.or.kr,36.8197754975339,127.139883466987,정신건강센터,
충북,마음앤정신건강의학과의원,충청북도 충주시 봉계1길 54 (칠금동),,http://www.mediup.co.kr/board/index.html?id=link&no=4644,36.9811868664378,127.915686939086,정신건강센터,
충남,마음엔정신건강의학과의원,"충청남도 아산시 시민로 364-33 4층 (온천동, 중화한의원)",,https://newmind.co.kr/,36.7811177184442,127.003347853043,정신건강센터,
서울,마음연정신건강의학과의원,서울특별시 서초구 방배로 111 3층 (방배동),,https://www.modoodoc.com/hospital/6431/%EB%A7%88%EC%9D%8C%EC%97%B0%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%9C%EC%B4%88%EA%B5%AC-%EB%B0%A9%EB%B0%B0%EB%8F%99,37.4839004182958,126.995637260382,정신건강센터,
부산,마음온정신건강의학과의원,부산광역시 부산진구 새싹로 10-1 (부전동),,http://www.2d2n.co.kr/,35.159055570426,129.058375133652,정신건강센터,
서울,마음의 뜰 정신건강의학과의원,서울특별시 양천구 목동동로 268 신한빌딩 5층 (목동),,https://bizno.net/article/8489900731,37.525578150835,126.875721547162,정신건강센터,
경기,마음의날씨정신건강의학과의원,경기도 안산시 단원구 선부광장1로 82 서림프라자 3층 305호 (선부동),,https://www.goodoc.co.kr/hospitals/53184,37.3355798449483,126.812677549048,정신건강센터,
서울,마음의지도정신건강의학과의원,서울특별시 강서구 강서로 186 2층 (화곡동),,https://www.modoodoc.com/hospital/6448/%EB%A7%88%EC%9D%8C%EC%9D%98%EC%A7%80%EB%8F%84%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EA%B0%95%EC%84%9C%EA%B5%AC-%ED%99%94%EA%B3%A1%EB%8F%99,37.5431110291516,126.839382716877,정신건강센터,
전북,마음의평화정신건강의학과의원,"전라북도 전주시 완산구 용머리로 57 602호 (효자동1가, 전주크리닉센타)",,http://www.gcmhc.or.kr/sub5/s1.htm,35.8069404859639,127.116325694854,정신건강센터,
충남,마음이편한정신과의원,충청남도 공주시 우금티로 513 2층 (금학동),,https://maumfeelgood.modoo.at/,36.4407278338787,127.118854636126,정신건강센터,
서울,마음자리,"서울특별시 양천구 목동 중앙남로 16다길 9, 204호",,maumjary.co.kr,37.5433836961074,126.865109397302,정신건강센터,
인천,마음자리,"인천광역시 남동구 경인로 599번길 26-6 좋은하루 다동 201, 202호",,cafe.naver.com/maum0129,37.4659790711083,126.704711036548,정신건강센터,
경기,마음자리정신과의원,"경기도 군포시 산본천로 62 409호 (산본동, 인베스텔)",,http://medinavi.co.kr/hospital/JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz.html,37.3605657137591,126.930412382516,정신건강센터,
인천,마음정신건강의학과의원,인천광역시 서구 서곶로 293 (심곡동),,https://newmind.co.kr/,37.5435933611093,126.676469701666,정신건강센터,
서울,마음정신건강의학과의원,"서울특별시 송파구 송파대로 404-1 2층, 지하1층 (송파동)",,https://newmind.co.kr/,37.5034697864456,127.109231517243,정신건강센터,
인천,마음정원정신건강의학과의원,인천광역시 연수구 신송로 153 더 마란츠타워 202호 (송도동),,https://www.modoodoc.com/hospital/32556/%EB%A7%88%EC%9D%8C%EC%A0%95%EC%9B%90-%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%9D%B8%EC%B2%9C-%EC%86%A1%EB%8F%84%EB%8F%99,37.3971700445042,126.649150139263,정신건강센터,
경기,마음찬정신건강의학과의원,경기도 광명시 오리로 973 광천빌딩 302호 (광명동),,http://maumchan.net/,37.4789985090058,126.854919651151,정신건강센터,
경기,마음초롱정신건강의학과의원,"경기도 용인시 기흥구 죽전로 29 (보정동, 포레스트프라자)",,https://www.modoodoc.com/hospital/30301/%EC%9D%B4%EC%B6%98%EC%88%98%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EB%A7%88%EB%B6%81%EB%8F%99,37.3207519821022,127.11207506348,정신건강센터,
충남,마음터,"충청남도 천안시 서북구 서부8길 10, 3층",,http://www.chungnam.go.kr/naepo.do,36.8190009306372,127.137543291935,정신건강센터,
경기,마음토닥정신건강의학과의원,"경기도 안산시 단원구 광덕대로 174 C동 518호 (고잔동, 월드타운)",,http://medinavi.co.kr/hospital/JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz.html,37.3119295387297,126.831037062059,정신건강센터,
전남,마음편한 정신건강의학과 의원,전라남도 강진군 강진읍 평동2길 30 지 스퀘어 플러스 2층,,https://pervsi.com/info/m.php?board=hospital&command=body&no=64225,34.6380318748484,126.768033228867,정신건강센터,
경기,마음편한정신건강의학과의원,"경기도 고양시 일산서구 중앙로 1575 501호 (대화동, 그린코아)",,https://www.modoodoc.com/hospital/26527/%EB%A7%88%EC%9D%8C%ED%8E%B8%ED%95%9C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EA%B8%B0%EB%8F%84-%EB%8C%80%ED%99%94%EB%8F%99,37.6760616067672,126.746746231018,정신건강센터,
서울,마음편한정신건강의학과의원,"서울특별시 도봉구 노해로63길 78 502호 (창동, 신원빌딩)",,https://www.youthdgmhc.or.kr/sub.php?menukey=23,37.652585903674,127.046332152249,정신건강센터,
강원,마음편한정신건강의학과의원,강원도 원주시 서원대로 406 503호 (단구동),,https://www.modoodoc.com/hospital/49769/%EB%82%B4%EC%95%88%EC%97%90%EB%B3%91%EC%9B%90-%EA%B0%95%EC%9B%90%EB%8F%84-%EA%B0%9C%EC%9A%B4%EB%8F%99,37.3301957031794,127.94969041566,정신건강센터,
충북,마음편한정신건강의학과의원,"충청북도 청주시 흥덕구 풍산로 26 (가경동, 대한빌딩 2층)",,http://www.mediup.co.kr/board/index.html?id=link&no=4634,36.6260674369272,127.433396175032,정신건강센터,
대전,마음편한정신건강의학과의원,대전광역시 동구 동서대로 1671 4층 (용전동),,http://www.mediup.co.kr/board/index.html?id=link&no=4154,36.3489678713747,127.435385195527,정신건강센터,
전북,마음편한정신건강의학과의원,전라북도 전주시 완산구 용머리로 156 4층 (효자동1가),,https://pervsi.com/info/m.php?board=hospital&command=body&no=60166,35.8058458220615,127.127259301519,정신건강센터,
광주,마음편한정신건강의학과의원,"광주광역시 남구 대남대로 342 3층 (월산동, 월산회관)",,https://pervsi.com/info/m.php?board=hospital&command=body&no=30512,35.1422496864903,126.893314185904,정신건강센터,
경북,마음편한정신건강의학과의원,경상북도 영주시 광복로 74 3층 (하망동),,https://www.youthdgmhc.or.kr/sub.php?menukey=23,36.8275705885896,128.62648226014,정신건강센터,
경남,마음편한정신건강의학과의원,경상남도 창원시 성산구 동산로 124 성원아파트 성원종합상가 5층 515호 (상남동),,https://www.modoodoc.com/hospital/61824/%EB%A7%88%EC%9D%8C%ED%8E%B8%ED%95%9C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84-%EC%83%81%EB%82%A8%EB%8F%99,35.2193420661244,128.691613680778,정신건강센터,
충남,마음편한집,충청남도 천안시 동남구 동면 동산행암길 44-67,,www.mindmind.net,36.7896826624012,127.362158231199,정신건강센터,
인천,마음행복정신건강의학과의원,"인천광역시 서구 중봉대로586번길 9-4 쓰리엠타워 504,505호 (연희동)",,https://www.modoodoc.com/hospital/32200/%EC%9D%B8%EC%B2%9C%EC%B0%B8%EC%82%AC%EB%9E%91%EB%B3%91%EC%9B%90-%EC%9D%B8%EC%B2%9C-%EA%B0%80%EC%A0%95%EB%8F%99,37.5321134215688,126.650911962586,정신건강센터,
서울,마인드,서울 금천구 남부순환로 1262,,www.마인드.com,37.47889203251153,126.89097046258208,정신건강센터,
서울,마인드닥터주니어정신건강의학과의원,"서울특별시 중랑구 망우로 353 C동 301호 (상봉동, 현대이노시티)",,http://www.jcmhc.or.kr/community/community03.php,37.5983328190955,127.091624142481,정신건강센터,
서울,마인드랩공간정신건강의학과의원,서울특별시 강남구 언주로130길 10 지하2층 (논현동),,https://www.modoodoc.com/hospital/66792/%EB%A7%88%EC%9D%B8%EB%93%9C%EB%9E%A9-%EA%B3%B5%EA%B0%84-%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EA%B0%95%EB%82%A8%EA%B5%AC,37.5148004198025,127.036318663175,정신건강센터,
대전,마인드병원,대전광역시 서구 대덕대로242번길 48 유니온빌딩,,http://www.dearchild.org/page.php?Main=3&sub=1,36.354107558159,127.38224945551,정신건강센터,
대전,마인드병원,"대전광역시 대덕구 중리서로 42, 3층 (중리동)",,www.ddgacc.com,36.362540389072,127.421932425228,정신건강센터,
대구,마인드애플정신건강의학과의원,대구광역시 수성구 동대구로 311 범어 애플타워 9층 902호 (범어동),,https://www.modoodoc.com/hospital/42915/%EB%A7%88%EC%9D%B8%EB%93%9C%EC%95%A0%ED%94%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EB%8C%80%EA%B5%AC-%EB%B2%94%EC%96%B4%EB%8F%99,35.8581242066809,128.625237165588,정신건강센터,
